,movieId,title,userId,rating
14844075,4571,Bill & Ted's Excellent Adventure (1989),36128,4.5
17339698,8464,Super Size Me (2004),66523,3.5
6098926,1193,One Flew Over the Cuckoo's Nest (1975),1909,5.0
4033110,593,"Silence of the Lambs, The (1991)",45183,4.0
16380919,6377,Finding Nemo (2003),48564,4.5
4237575,610,Heavy Metal (1981),120016,3.0
8294919,1610,"Hunt for Red October, The (1990)",6180,5.0
14758406,4446,Final Fantasy: The Spirits Within (2001),124969,4.0
2671623,370,Naked Gun 33 1/3: The Final Insult (1994),57091,4.0
2354725,344,Ace Ventura: Pet Detective (1994),124101,3.0
18735798,53993,Evan Almighty (2007),62859,3.0
14452455,4226,Memento (2000),5138,4.0
9134272,1950,In the Heat of the Night (1967),102915,3.0
1998697,296,Pulp Fiction (1994),121956,5.0
6503311,1214,Alien (1979),81437,4.0
12792291,3247,Sister Act (1992),12719,3.5
6868515,1250,"Bridge on the River Kwai, The (1957)",50696,4.5
12899046,3271,Of Mice and Men (1992),24917,0.5
2016919,300,Quiz Show (1994),48012,3.0
12930843,3298,Boiler Room (2000),5122,3.0
6369116,1207,To Kill a Mockingbird (1962),90051,3.0
18634949,51540,Zodiac (2007),137048,5.0
10162256,2271,Permanent Midnight (1998),107242,5.0
13109491,3421,Animal House (1978),94716,3.5
1282574,178,Love & Human Remains (1993),81218,1.0
4707569,784,"Cable Guy, The (1996)",1557,3.0
14347607,4085,Beverly Hills Cop (1984),103646,4.5
6960753,1259,Stand by Me (1986),120445,3.0
10205695,2289,"Player, The (1992)",79003,3.0
6492998,1214,Alien (1979),35011,4.5
1986629,296,Pulp Fiction (1994),97239,5.0
15376813,5014,I Am Sam (2001),55304,4.0
12881634,3264,Buffy the Vampire Slayer (1992),86676,4.5
6647846,1225,Amadeus (1984),58652,3.0
9711665,2083,"Muppet Christmas Carol, The (1992)",108117,4.5
14619536,4310,Pearl Harbor (2001),40469,1.0
16039321,5909,Visitor Q (Bizita Q) (2001),53346,3.0
18488770,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",124733,4.5
11974956,2901,Phantasm (1979),10761,1.0
5267704,943,"Ghost and Mrs. Muir, The (1947)",44557,4.0
15391023,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",69066,4.0
12868126,3261,Singles (1992),2113,3.0
9431669,2011,Back to the Future Part II (1989),18799,3.0
9254925,1968,"Breakfast Club, The (1985)",6524,2.0
2017589,300,Quiz Show (1994),52452,4.0
8994728,1909,"X-Files: Fight the Future, The (1998)",55139,3.0
8543440,1680,Sliding Doors (1998),73422,4.0
2891790,420,Beverly Hills Cop III (1994),135647,4.0
7246734,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),13413,4.0
1861864,288,Natural Born Killers (1994),43143,3.0
17775401,27822,Open Water (2003),10781,3.0
12165740,2959,Fight Club (1999),99882,4.5
3969563,592,Batman (1989),9073,4.0
17547705,8916,Shall We Dance? (2004),61951,3.5
17865490,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),51844,5.0
12387911,3039,Trading Places (1983),70612,5.0
12162301,2959,Fight Club (1999),87768,5.0
11883163,2858,American Beauty (1999),71755,5.0
17350596,8507,Freaks (1932),23173,4.5
16253835,6223,Spun (2001),128323,3.5
18060457,34532,"Skeleton Key, The (2005)",44576,3.0
18972595,58559,"Dark Knight, The (2008)",40008,4.5
8454362,1653,Gattaca (1997),10465,4.0
12251377,2989,For Your Eyes Only (1981),10495,4.0
3552567,532,Serial Mom (1994),80885,3.0
8652447,1713,Mouse Hunt (1997),105325,3.5
16909333,7147,Big Fish (2003),294,2.5
3435338,515,"Remains of the Day, The (1993)",77932,3.0
11559714,2723,Mystery Men (1999),63769,4.0
9785496,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),37069,2.0
18109085,37729,Corpse Bride (2005),42096,3.5
5128601,916,Roman Holiday (1953),32030,4.0
17932357,33138,Palindromes (2004),13779,0.5
1648491,253,Interview with the Vampire: The Vampire Chronicles (1994),9795,3.5
13829698,3826,Hollow Man (2000),31962,3.0
12301447,3000,Princess Mononoke (Mononoke-hime) (1997),28456,5.0
6116181,1193,One Flew Over the Cuckoo's Nest (1975),82292,4.0
16687704,6867,"Station Agent, The (2003)",99457,4.5
5818517,1097,E.T. the Extra-Terrestrial (1982),10292,1.0
441283,34,Babe (1995),129550,3.0
10811276,2470,Crocodile Dundee (1986),29015,4.0
17037872,7323,"Good bye, Lenin! (2003)",10754,4.0
16025058,5902,Adaptation (2002),30282,4.0
2237036,329,Star Trek: Generations (1994),108434,2.0
2802641,380,True Lies (1994),131437,4.0
3194681,475,In the Name of the Father (1993),69192,5.0
6460117,1213,Goodfellas (1990),7296,5.0
6101598,1193,One Flew Over the Cuckoo's Nest (1975),14309,5.0
8119410,1562,Batman & Robin (1997),43317,2.0
18791633,54962,"Nines, The (2007)",135418,3.5
10052810,2193,Willow (1988),101611,3.5
450964,36,Dead Man Walking (1995),39899,4.0
6617470,1222,Full Metal Jacket (1987),79940,3.0
6830192,1246,Dead Poets Society (1989),120356,3.5
15379849,5015,Monster's Ball (2001),32061,4.0
265102,19,Ace Ventura: When Nature Calls (1995),123170,3.0
12926327,3285,"Beach, The (2000)",131251,4.0
6465938,1213,Goodfellas (1990),37825,5.0
3049749,454,"Firm, The (1993)",44811,4.0
16637723,6786,Kiss of the Spider Woman (1985),111037,3.5
2579585,364,"Lion King, The (1994)",35320,3.0
5546134,1042,That Thing You Do! (1996),38741,3.0
16329990,6333,X2: X-Men United (2003),114440,3.5
11724054,2791,Airplane! (1980),23878,3.0
138528,9,Sudden Death (1995),23082,1.0
4376319,673,Space Jam (1996),29924,4.0
1539947,231,Dumb & Dumber (Dumb and Dumber) (1994),80141,1.5
3369078,500,Mrs. Doubtfire (1993),130498,3.0
11565535,2724,Runaway Bride (1999),23320,4.0
4139738,596,Pinocchio (1940),119392,4.0
13895955,3885,Love & Sex (2000),24040,4.0
18584833,50003,DOA: Dead or Alive (2006),85883,2.0
15723901,5445,Minority Report (2002),92924,4.5
16062622,5952,"Lord of the Rings: The Two Towers, The (2002)",22560,5.0
11533800,2717,Ghostbusters II (1989),92524,2.0
2687803,372,Reality Bites (1994),61212,3.0
3581590,539,Sleepless in Seattle (1993),14382,0.5
6900846,1253,"Day the Earth Stood Still, The (1951)",133133,3.5
17490419,8807,Harold and Kumar Go to White Castle (2004),25565,2.0
5245040,932,"Affair to Remember, An (1957)",33392,4.0
17937600,33162,Kingdom of Heaven (2005),129923,3.0
6236892,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),89582,5.0
5795300,1094,"Crying Game, The (1992)",15096,3.0
19582599,80969,Never Let Me Go (2010),49380,4.0
3168362,471,"Hudsucker Proxy, The (1994)",127925,0.5
14554383,4280,"World According to Garp, The (1982)",5468,2.0
18653607,51935,Shooter (2007),70201,3.0
3918027,589,Terminator 2: Judgment Day (1991),127184,3.0
8770785,1748,Dark City (1998),67139,5.0
5659863,1079,"Fish Called Wanda, A (1988)",59822,3.0
12583382,3114,Toy Story 2 (1999),79967,5.0
12001552,2915,Risky Business (1983),119963,4.0
17516761,8872,"Dirty Shame, A (2004)",108737,4.0
4957048,880,"Island of Dr. Moreau, The (1996)",60839,2.0
3792758,586,Home Alone (1990),109649,5.0
10081710,2209,Young and Innocent (1937),111549,3.0
11826638,2826,"13th Warrior, The (1999)",64233,4.0
12256775,2990,Licence to Kill (1989),59337,4.0
1306823,185,"Net, The (1995)",56904,2.5
18682307,52781,Hana (Hana yori mo naho) (2006),100358,4.0
4871640,839,"Crow: City of Angels, The (1996)",134962,4.0
19223436,66509,Funny People (2009),51549,4.0
5923811,1127,"Abyss, The (1989)",53926,4.0
5123189,915,Sabrina (1954),26997,4.0
3050984,454,"Firm, The (1993)",51410,3.0
18589322,50160,Miss Potter (2006),60140,4.0
1023644,150,Apollo 13 (1995),60505,4.0
14407236,4159,3000 Miles to Graceland (2001),54248,4.0
15126173,4886,"Monsters, Inc. (2001)",59217,3.5
5127294,916,Roman Holiday (1953),3172,4.0
1866038,288,Natural Born Killers (1994),67663,2.0
14434244,4214,Revenge of the Nerds (1984),47634,4.5
6340364,1206,"Clockwork Orange, A (1971)",31400,2.0
17389043,8622,Fahrenheit 9/11 (2004),68447,3.5
1251162,172,Johnny Mnemonic (1995),89997,3.0
644119,58,"Postman, The (Postino, Il) (1994)",6979,5.0
10628163,2405,"Jewel of the Nile, The (1985)",88396,4.0
15510265,5222,Kissing Jessica Stein (2001),119734,3.5
18499556,48516,"Departed, The (2006)",79680,4.0
6294602,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",11574,5.0
3241728,480,Jurassic Park (1993),83874,4.0
4805819,805,"Time to Kill, A (1996)",47384,4.0
15928634,5686,Russian Ark (Russkiy Kovcheg) (2002),49776,4.5
18042712,34332,Sky High (2005),26188,3.0
6375133,1208,Apocalypse Now (1979),5725,4.0
4837516,832,Ransom (1996),46665,3.0
12795287,3247,Sister Act (1992),71189,3.5
15232117,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",6888,3.0
12257989,2990,Licence to Kill (1989),99551,3.0
2826073,393,Street Fighter (1994),116058,2.0
10024055,2174,Beetlejuice (1988),122593,4.0
15474639,5151,40 Days and 40 Nights (2002),100928,2.0
17020932,7293,50 First Dates (2004),21278,4.0
16825207,7007,"Last Boy Scout, The (1991)",94013,3.5
4466821,728,Cold Comfort Farm (1995),56576,4.0
9129066,1948,Tom Jones (1963),79678,4.0
6205209,1197,"Princess Bride, The (1987)",122651,5.0
10488446,2371,Fletch (1985),26582,3.0
19081052,60684,Watchmen (2009),117190,3.5
2339287,344,Ace Ventura: Pet Detective (1994),68491,3.5
3880770,589,Terminator 2: Judgment Day (1991),28039,0.5
18820629,55267,Dan in Real Life (2007),138084,5.0
1001338,148,"Awfully Big Adventure, An (1995)",3990,4.0
10656418,2408,Cocoon: The Return (1988),132132,3.0
11018614,2571,"Matrix, The (1999)",6180,5.0
15622398,5374,Devil Doll (1964),74795,1.0
9032837,1917,Armageddon (1998),58410,4.0
15831520,5563,City by the Sea (2002),38756,3.5
12456367,3074,Jeremiah Johnson (1972),9577,4.0
907452,111,Taxi Driver (1976),100010,5.0
8430304,1644,I Know What You Did Last Summer (1997),26311,3.5
2863580,414,"Air Up There, The (1994)",124831,3.0
1635143,250,Heavyweights (Heavy Weights) (1995),520,5.0
897850,111,Taxi Driver (1976),46357,4.0
19701476,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),91758,3.5
8638981,1704,Good Will Hunting (1997),117458,4.0
19752458,90888,Immortals (2011),53883,3.5
2226944,329,Star Trek: Generations (1994),55511,4.0
11116546,2599,Election (1999),25391,4.0
13356873,3545,Cabaret (1972),113326,3.0
15871815,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),133133,3.0
6336572,1206,"Clockwork Orange, A (1971)",10290,5.0
15046304,4844,Bandits (2001),40617,4.0
19367536,71264,Cloudy with a Chance of Meatballs (2009),137850,4.0
686977,64,Two if by Sea (1996),95793,3.0
14481837,4227,"Brothers, The (2001)",94082,1.0
16787869,6953,21 Grams (2003),103718,4.5
7902638,1457,Fools Rush In (1997),26374,4.0
9566274,2028,Saving Private Ryan (1998),122106,4.0
1287376,180,Mallrats (1995),54717,1.5
3527542,527,Schindler's List (1993),132466,3.0
1216030,165,Die Hard: With a Vengeance (1995),132510,4.0
15090900,4878,Donnie Darko (2001),6832,4.0
12956990,3316,Reindeer Games (2000),54348,2.0
5127210,916,Roman Holiday (1953),1326,5.0
9825195,2115,Indiana Jones and the Temple of Doom (1984),83658,4.0
6871126,1250,"Bridge on the River Kwai, The (1957)",79612,3.0
1108934,158,Casper (1995),40690,2.0
11336748,2686,"Red Violin, The (Violon rouge, Le) (1998)",112420,5.0
359137,31,Dangerous Minds (1995),35855,5.0
1278317,176,Living in Oblivion (1995),42573,3.0
3450554,519,RoboCop 3 (1993),72766,1.5
15691254,5418,"Bourne Identity, The (2002)",124353,4.0
7485639,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",75410,4.0
4114900,595,Beauty and the Beast (1991),84154,4.0
14517023,4246,Bridget Jones's Diary (2001),100370,1.5
13404298,3578,Gladiator (2000),14408,5.0
2459701,356,Forrest Gump (1994),3769,3.0
2463255,356,Forrest Gump (1994),11082,5.0
1230492,169,Free Willy 2: The Adventure Home (1995),7642,3.0
223049,17,Sense and Sensibility (1995),15886,4.0
11179137,2625,Black Mask (Hak hap) (1996),43988,3.0
899881,111,Taxi Driver (1976),57795,5.0
2215570,328,Tales from the Crypt Presents: Demon Knight (1995),94645,3.0
5853370,1100,Days of Thunder (1990),60911,1.0
921687,112,Rumble in the Bronx (Hont faan kui) (1995),87468,4.0
7730640,1391,Mars Attacks! (1996),59151,3.0
19378956,71535,Zombieland (2009),30766,3.0
7021481,1265,Groundhog Day (1993),94315,3.5
1195407,165,Die Hard: With a Vengeance (1995),48478,3.0
18376517,45728,Clerks II (2006),62478,4.5
8095014,1550,Trial and Error (1997),79601,3.0
19090384,60950,Vicky Cristina Barcelona (2008),98865,3.5
16613430,6752,"Fighting Temptations, The (2003)",53896,4.0
9573026,2034,"Black Hole, The (1979)",1134,3.0
14384203,4129,Made in Heaven (1987),71835,4.0
17492750,8807,Harold and Kumar Go to White Castle (2004),116994,4.0
5541462,1041,Secrets & Lies (1996),81462,4.5
4885734,849,Escape from L.A. (1996),137248,2.0
17721276,27049,Storm of the Century (1999),128743,5.0
8118700,1562,Batman & Robin (1997),32994,4.0
5604201,1061,Sleepers (1996),107149,3.0
6266135,1199,Brazil (1985),137977,5.0
19710359,88203,Car Bonus (Autobonus) (2001),35705,4.0
17032111,7317,EuroTrip (2004),55251,3.0
14638698,4326,Mississippi Burning (1988),38939,4.0
11308877,2683,Austin Powers: The Spy Who Shagged Me (1999),8703,4.0
5818802,1097,E.T. the Extra-Terrestrial (1982),11517,1.5
11724374,2791,Airplane! (1980),26094,4.0
4711637,784,"Cable Guy, The (1996)",40473,2.0
2365738,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",94090,5.0
18387259,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",15415,3.5
4549030,743,Spy Hard (1996),8377,3.0
16883819,7102,Dragnet (1987),70945,2.0
16897247,7139,In America (2002),74054,4.0
9604377,2054,"Honey, I Shrunk the Kids (1989)",36666,2.5
14151895,4007,Wall Street (1987),80919,3.5
6053405,1180,Hear My Song (1991),98999,4.0
16099152,5956,Gangs of New York (2002),38711,2.5
12999078,3359,Breaking Away (1979),90514,4.5
11906609,2859,Stop Making Sense (1984),109769,4.0
7579789,1371,Star Trek: The Motion Picture (1979),55430,4.0
3001882,441,Dazed and Confused (1993),66635,4.5
10860746,2496,Blast from the Past (1999),20661,3.5
19995586,118898,A Most Violent Year (2014),123754,4.5
2433457,353,"Crow, The (1994)",27252,3.5
1862676,288,Natural Born Killers (1994),47712,3.5
2815538,383,Wyatt Earp (1994),11254,4.0
4660070,780,Independence Day (a.k.a. ID4) (1996),43359,4.0
1511515,228,Destiny Turns on the Radio (1995),80408,3.0
16333547,6337,Owning Mahowny (2003),84392,2.5
15401892,5049,48 Hrs. (1982),12629,4.0
5976214,1136,Monty Python and the Holy Grail (1975),78531,4.0
4398783,694,"Substitute, The (1996)",63861,2.0
5651315,1078,Bananas (1971),133472,3.0
13954944,3919,Hellraiser III: Hell on Earth (1992),99011,5.0
16272793,6273,In a Lonely Place (1950),386,5.0
19464251,74754,"Room, The (2003)",23982,4.5
1967539,296,Pulp Fiction (1994),58232,3.0
230897,17,Sense and Sensibility (1995),68844,4.0
17302444,8368,Harry Potter and the Prisoner of Azkaban (2004),3393,4.0
4482809,733,"Rock, The (1996)",55456,4.0
13625706,3708,Firestarter (1984),77002,3.0
6860416,1249,"Femme Nikita, La (Nikita) (1990)",86722,4.5
3008980,442,Demolition Man (1993),22501,1.0
3237333,480,Jurassic Park (1993),73790,4.5
17902717,32582,"Wild Parrots of Telegraph Hill, The (2003)",90709,4.5
16241743,6213,Tears of the Sun (2003),129291,3.0
15754903,5463,Reign of Fire (2002),87321,3.5
19710737,88235,"Guard, The (2011)",112852,3.0
976825,141,"Birdcage, The (1996)",117410,4.0
17714806,26841,Splitting Heirs (1993),74142,0.5
981398,144,"Brothers McMullen, The (1995)",37309,4.0
18736384,53993,Evan Almighty (2007),120935,3.5
4172356,597,Pretty Woman (1990),125772,3.5
409013,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),132053,5.0
18421595,46976,Stranger than Fiction (2006),20132,4.0
14822964,4537,Running on Empty (1988),121535,4.0
13309047,3526,Parenthood (1989),15370,4.0
9630891,2060,BASEketball (1998),85893,3.0
9973010,2160,Rosemary's Baby (1968),119271,4.0
9374193,2002,Lethal Weapon 3 (1992),50085,3.5
7463377,1344,Cape Fear (1962),61456,4.0
7858316,1417,"Portrait of a Lady, The (1996)",134193,3.0
13976686,3948,Meet the Parents (2000),68415,2.0
6652207,1225,Amadeus (1984),87638,5.0
2776852,380,True Lies (1994),48904,3.0
596175,50,"Usual Suspects, The (1995)",39828,4.5
6801926,1244,Manhattan (1979),63874,3.0
2662854,368,Maverick (1994),124880,4.0
6948583,1259,Stand by Me (1986),39791,5.0
9110834,1944,From Here to Eternity (1953),42204,3.5
10131743,2253,Toys (1992),84269,3.0
19025265,59421,What Happens in Vegas... (2008),51703,3.5
19706922,88140,Captain America: The First Avenger (2011),61567,3.0
9895741,2137,Charlotte's Web (1973),16898,4.0
5469329,1031,Bedknobs and Broomsticks (1971),18612,4.5
4690001,780,Independence Day (a.k.a. ID4) (1996),131741,3.0
622865,50,"Usual Suspects, The (1995)",118468,3.5
14462041,4226,Memento (2000),48638,4.0
6918435,1257,Better Off Dead... (1985),119636,4.0
17944570,33166,Crash (2004),93369,3.5
12627356,3147,"Green Mile, The (1999)",100029,5.0
7288608,1292,Being There (1979),123460,4.0
18900693,56367,Juno (2007),129903,3.5
5344699,986,Fly Away Home (1996),28651,4.0
3695705,552,"Three Musketeers, The (1993)",2772,3.0
3996352,592,Batman (1989),89582,3.0
14565824,4299,"Knight's Tale, A (2001)",5688,3.5
13349174,3538,East is East (1999),87259,2.0
19598096,81591,Black Swan (2010),114242,5.0
16771283,6944,Father of the Bride (1991),86785,2.5
8197497,1581,Out to Sea (1997),57522,4.0
10380046,2336,Elizabeth (1998),3538,4.0
3343555,500,Mrs. Doubtfire (1993),28142,2.0
18589813,50183,Loving Annabelle (2006),103618,4.5
10267654,2302,My Cousin Vinny (1992),81641,4.0
7010259,1265,Groundhog Day (1993),45925,4.5
17710273,26758,All the Mornings of the World (Tous les matins du monde) (1991),8963,3.0
7467906,1345,Carrie (1976),32173,4.0
12225908,2986,RoboCop 2 (1990),63538,4.0
5329727,969,"African Queen, The (1951)",29369,5.0
16355487,6365,"Matrix Reloaded, The (2003)",107860,4.0
11945257,2881,Double Jeopardy (1999),36874,3.5
13681215,3751,Chicken Run (2000),614,3.0
19252247,68157,Inglourious Basterds (2009),36220,3.0
19285528,68848,"Brothers Bloom, The (2008)",17683,3.5
11527874,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),136093,2.0
11264092,2657,"Rocky Horror Picture Show, The (1975)",90194,2.0
5808518,1095,Glengarry Glen Ross (1992),49562,3.0
14939900,4701,Rush Hour 2 (2001),66266,4.0
9020384,1914,Smoke Signals (1998),111832,2.0
18581445,49824,Dreamgirls (2006),104063,2.5
4373191,671,Mystery Science Theater 3000: The Movie (1996),118869,5.0
19613224,81847,Tangled (2010),57999,4.5
4461879,724,"Craft, The (1996)",116556,3.0
2681452,371,"Paper, The (1994)",50113,2.0
8279221,1608,Air Force One (1997),1729,2.0
5329558,969,"African Queen, The (1951)",27463,4.0
12202839,2975,"Best Man, The (1999)",94603,3.0
16788733,6953,21 Grams (2003),124001,4.5
5746842,1089,Reservoir Dogs (1992),101009,3.0
2200944,321,Strawberry and Chocolate (Fresa y chocolate) (1993),136186,4.0
7977092,1497,Double Team (1997),122709,4.0
14388493,4135,"Monster Squad, The (1987)",95474,2.5
12069470,2932,Days of Heaven (1978),137665,5.0
4261013,628,Primal Fear (1996),41498,4.0
4856682,837,Matilda (1996),55651,3.5
4010969,592,Batman (1989),133778,3.0
1252027,172,Johnny Mnemonic (1995),99350,3.0
2163030,318,"Shawshank Redemption, The (1994)",74093,5.0
3585993,539,Sleepless in Seattle (1993),35639,5.0
5050912,908,North by Northwest (1959),94423,4.0
18010274,33880,Me and You and Everyone We Know (2005),117854,4.5
6299251,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",56172,5.0
18863246,55820,No Country for Old Men (2007),134653,4.0
14629096,4321,City Slickers (1991),15374,3.0
11641189,2762,"Sixth Sense, The (1999)",12552,4.5
5251765,934,Father of the Bride (1950),15211,4.0
18951467,58103,Vantage Point (2008),128690,2.5
5985535,1136,Monty Python and the Holy Grail (1975),117803,5.0
4853758,836,Chain Reaction (1996),116408,3.0
17425339,8644,"I, Robot (2004)",9510,3.5
5675303,1080,Monty Python's Life of Brian (1979),27946,4.5
6029011,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),136607,5.0
594317,50,"Usual Suspects, The (1995)",34446,4.0
2691002,372,Reality Bites (1994),117157,1.0
17757204,27773,Old Boy (2003),2224,5.0
5969643,1136,Monty Python and the Holy Grail (1975),50973,4.0
12803147,3249,"Hand That Rocks the Cradle, The (1992)",98401,4.0
10159047,2269,Indecent Proposal (1993),12435,4.0
8241950,1590,Event Horizon (1997),16552,3.0
8845042,1792,U.S. Marshals (1998),81108,3.0
16343857,6365,"Matrix Reloaded, The (2003)",13623,4.5
1060054,151,Rob Roy (1995),103867,3.0
8843871,1792,U.S. Marshals (1998),43989,2.0
16917271,7147,Big Fish (2003),85535,4.5
1260971,173,Judge Dredd (1995),48956,3.0
19021338,59369,Taken (2008),105557,4.5
270797,20,Money Train (1995),114858,3.0
19255085,68157,Inglourious Basterds (2009),78564,4.0
7458462,1343,Cape Fear (1991),92470,1.0
10536128,2389,Psycho (1998),45856,4.0
11438830,2706,American Pie (1999),63858,3.5
10595010,2396,Shakespeare in Love (1998),103337,2.0
451303,36,Dead Man Walking (1995),42053,4.0
474419,39,Clueless (1995),42381,4.0
3975437,592,Batman (1989),26634,3.0
1476847,223,Clerks (1994),88886,3.0
12801807,3249,"Hand That Rocks the Cradle, The (1992)",25247,3.0
8832653,1784,As Good as It Gets (1997),91485,4.0
3855083,588,Aladdin (1992),89462,3.0
8315061,1610,"Hunt for Red October, The (1990)",137109,4.0
17234687,7991,Death Race 2000 (1975),42069,3.5
16046072,5943,Maid in Manhattan (2002),41041,1.0
8073295,1537,Shall We Dance? (Shall We Dansu?) (1996),116950,4.0
15752480,5460,"Powerpuff Girls, The (2002)",115419,3.0
5242809,931,Spellbound (1945),37333,4.0
5176702,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),6873,5.0
18836579,55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",131407,4.5
514251,45,To Die For (1995),4920,4.0
10317038,2322,Soldier (1998),41517,3.0
14318589,4055,Panic (2000),39502,4.0
5501417,1036,Die Hard (1988),4655,3.5
8261921,1597,Conspiracy Theory (1997),25459,4.0
15486941,5184,Heaven's Gate (1980),92259,3.0
18084974,36519,Transporter 2 (2005),43081,3.5
14127579,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",134482,3.5
16098259,5956,Gangs of New York (2002),21705,4.5
16480031,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),14139,4.0
5934802,1128,"Fog, The (1980)",30771,3.0
7378995,1307,When Harry Met Sally... (1989),62075,5.0
14562238,4292,Norma Rae (1979),97285,4.0
6110055,1193,One Flew Over the Cuckoo's Nest (1975),53782,5.0
4633619,778,Trainspotting (1996),73187,5.0
17788936,27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),109312,1.0
1300578,185,"Net, The (1995)",21585,3.0
18125932,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),39044,5.0
12969171,3327,Beyond the Mat (1999),60655,4.0
9641197,2065,"Purple Rose of Cairo, The (1985)",45982,4.5
6479086,1213,Goodfellas (1990),106779,4.0
2751751,377,Speed (1994),131599,3.0
582835,50,"Usual Suspects, The (1995)",804,3.0
18473170,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),43194,4.0
11811527,2809,Love Stinks (1999),70391,4.0
19280804,68554,Angels & Demons (2009),93770,3.5
19724115,89490,Straw Dogs (2011),90078,3.5
9765536,2100,Splash (1984),70740,5.0
4932184,858,"Godfather, The (1972)",111935,4.0
16422587,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",115644,5.0
19991167,116797,The Imitation Game (2014),10208,5.0
10476465,2366,King Kong (1933),114992,4.0
4031237,593,"Silence of the Lambs, The (1991)",41011,3.0
12701905,3175,Galaxy Quest (1999),67508,1.0
5059345,909,"Apartment, The (1960)",95407,4.5
16098886,5956,Gangs of New York (2002),34103,3.0
11599923,2739,"Color Purple, The (1985)",9089,5.0
3768317,585,"Brady Bunch Movie, The (1995)",109191,1.0
325479,25,Leaving Las Vegas (1995),49626,5.0
11556546,2723,Mystery Men (1999),10514,3.0
10938883,2529,Planet of the Apes (1968),90415,4.0
10353628,2329,American History X (1998),75420,2.0
5198201,923,Citizen Kane (1941),118922,4.0
13732515,3760,"Kentucky Fried Movie, The (1977)",136877,4.0
18000050,33794,Batman Begins (2005),102000,3.5
14473864,4226,Memento (2000),102434,4.0
11593172,2734,"Mosquito Coast, The (1986)",116918,4.0
19000094,59103,"Forbidden Kingdom, The (2008)",67283,4.5
970938,141,"Birdcage, The (1996)",80684,3.0
18667864,52328,Sunshine (2007),119764,4.0
17223721,7930,"People Under the Stairs, The (1991)",97704,3.5
13542570,3672,Benji (1974),101373,4.0
11389133,2699,Arachnophobia (1990),71287,5.0
11728687,2791,Airplane! (1980),57349,4.0
4116383,595,Beauty and the Beast (1991),90010,4.0
3926972,590,Dances with Wolves (1990),14665,4.0
4883197,849,Escape from L.A. (1996),92212,2.5
3550288,532,Serial Mom (1994),26875,1.0
8336601,1617,L.A. Confidential (1997),37445,2.0
19842798,97304,Argo (2012),64572,4.0
18229307,42004,Transamerica (2005),1763,4.5
5167852,920,Gone with the Wind (1939),79877,4.0
9605585,2054,"Honey, I Shrunk the Kids (1989)",47045,3.0
10629778,2405,"Jewel of the Nile, The (1985)",123719,3.0
2504116,356,Forrest Gump (1994),96912,4.0
5566560,1049,"Ghost and the Darkness, The (1996)",77191,3.0
6105226,1193,One Flew Over the Cuckoo's Nest (1975),30828,4.0
6590088,1221,"Godfather: Part II, The (1974)",64667,4.5
1607261,242,Farinelli: il castrato (1994),50074,4.0
13598121,3702,Mad Max (1979),40202,4.0
2463989,356,Forrest Gump (1994),12618,0.5
757365,92,Mary Reilly (1996),47026,4.0
17418260,8640,King Arthur (2004),110016,3.0
13237679,3483,"Road to El Dorado, The (2000)",52075,1.5
2652462,368,Maverick (1994),40256,2.5
4069681,593,"Silence of the Lambs, The (1991)",124819,5.0
12080099,2942,Flashdance (1983),109243,4.0
17726060,27309,Restless (Levottomat) (2000),26944,2.5
16465316,6535,"Legally Blonde 2: Red, White & Blonde (2003)",25346,0.5
12663819,3160,Magnolia (1999),33857,2.0
10984770,2542,"Lock, Stock & Two Smoking Barrels (1998)",103528,3.0
12133135,2953,Home Alone 2: Lost in New York (1992),83970,1.0
10592545,2396,Shakespeare in Love (1998),89402,3.5
